web-scraper-order,web-scraper-start-url,name,origin,topic,review,stay,triptype,rate
"1665328641-2604","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Amber R","8 contributions2 helpful votes","Best Place to Stay on the Kohala Coast!","I can’t say enough great things about the Mauna Lani hotel and about the people who work there who made our time there so special.

I’ve stayed at so many resorts around the world and this one is magical.

It has the best of everything in one place on the island of Hawaii - the true spirit of aloha, loads of cultural activities, a fabulous beach with tons of water activities, a surf shack, 3 pools including an adult pool, tennis, golf, a spa and so much more.

It’s an open air hotel, and they have the strictest protocols of the hotels open on island so I felt super safe being there during covid.

The rooms are newly remodeled and the views are stunning. I haven’t slept this well for months. I even forgot to bring my phone to breakfast one morning which never happens.

They have the best restaurants on island which is rare for a hotel to have. I don’t think you’ll want to leave the resort but if you do, you can walk along the water north to another hotel and south to a beach club that has Napua. You can also walk to the Mauna Lani Shops that has Tommy Bahamas and a grocery store. So many options.

The hotel is super kid friendly. You can tell all the kids enjoyed as much as their parents, maybe more.

We didn’t want to leave. I highly recommend staying there and can't wait to go back!","Date of stay: November 2020","null","ui_bubble_rating bubble_50"
"1665328641-2605","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Travelgirl31","Thornbury, Canada10 contributions6 helpful votes","Such a warm welcome !","After watching the renovations through their Facebook page it was incredible to see it in person.  Coming back after 8 years was worth the wait. 
The service was warm and made us feel special.   
 
The new design of the renovations is truly amazing and they did an incredible job combining the open air, gardens, and the grounds with the hotel.

In theses times nothing is easy but the Mauna Lani made testing and even my travel arraignments simple and in the end it’s was all worth it once you got here.  

It was like coming to visit a long lost friend.  

Thank you.","Date of stay: November 2020","Trip type: Traveled as a couple","ui_bubble_rating bubble_50"
"1665328641-2606","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","romazzino","West Palm Beach, Florida822 contributions316 helpful votes","Flawless Experience!","I have had the great fortune to stay at some remarkable hotels and destinations.  Whenever I travel to a new or revisit a destination, these previous experiences can make it hard for a new place to live up to expectations. When I think of my recent stay at the newly reopened Mauna Lani I find it hard to come up with one word that I felt appropriate to describe my experience but landed at ""flawless"".

The arrival experience is in my opinion one of those that can be difficult to craft and that sometimes gets overlooked by hotels.  What made my arrival at Mauna Lani flawless was the fact I was made feel as if I had been there before.  It was warm, kind, familiar and genuine.  I felt as if I was returning home which absolutely set the right tone for my stay.

Loved the contemporary design of the resort as it is refined and upscale while still giving you the sense of place you expect in Hawaii through customized woodworks, textiles and through the art collection around the resort.

Fabulous pools,  awesome beach and unbelievable snorkeling await. Meticulously manicured lawns and gardens and golf course though I'm not a golfer.

The many dining choices make for a great culinary experience.  HaLani and HaLani Bar, The Market and the Surf Shack all fantastic, unique and different.    The Catalan Stew and the Shrimp Croquettes at HaLani are a must!  

Pampering, relaxing, exploring the resort and its many activities and cultural program provided the perfect escape from 2020s crazy.  Cocktails at the pool helped escape to oblivion and made life just wonderful.  

The staff at Mauna Lani is simply spectacular.  Authentic and kind, not rehearsed.  Anticipatory, not obtrusive....in the end, a great family. 

In summary, what I tried to convey is simple. Mauna Lani is exquisite!
Go now, thank me later!","Date of stay: November 2020","null","ui_bubble_rating bubble_50"
"1665328641-2607","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Leo","Blytheville, Arkansas1 contribution","Big Island adventure... I can't wait!","Just booked our family vacation at the end of the month.  It's been a few years since we've been to the Big Island, and I've heard wonderful things about the new Auberge.  My experience with the staff booking our trip was so easy.  

Can't wait to get out on the water.  The snorkeling/diving right off the beach in front of the hotel is some of the best in the state.","Date of stay: November 2020","null","ui_bubble_rating bubble_50"
"1665328641-2608","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","xoxogossipgirl","Flagstaff, Arizona1 contribution","Visiting Soon!","I am so excited about my return trip to the Big Island and staying at this breathtaking property. I always loved the Mauna Lani location on the Big Island and now that Auberge has taken over the experience is much better. Great staff all around. Booking my stay was effortless and everyone I spoke to was very knowledgeable. I can't wait to dine at the canoe house restaurant their food is 10/10 with an overall great dining experience. I couldn't ask for a better location to spend my vacation in Hawaii! I am so excited that they reopened!!","Date of stay: November 2020","null","ui_bubble_rating bubble_50"
"1665328641-2609","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Rob W","Edina, Minnesota1 contribution5 helpful votes","Difficult to reach","Their customer service is completely inconsistent with a high end resort. “New reservations” hold time is beyond what anyone can endure. Their “existing reservations” line has you leave a message and they don’t return your call for days. Email isn’t any better. Be very careful booking with this organization as any required communications could be very challenging.","Date of stay: March 2020","Trip type: Traveled with family","ui_bubble_rating bubble_10"
"1665328641-2610","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Sonnychacha","God's Country - Wisconsin!23 contributions49 helpful votes","Not fully renovated, dated hallways and VERY THIN walls, you can hear everything.","This property was overdue for a make-over, which they did. However, they sure missed a lot of key points. They put a new spa in but only offer 5 treatment rooms, no manicure/pedicure and no other services besides massage and facials. There is no nice relaxing pre or post rooms. Therapists were great, but again not within budget - close to $300 for a standard massage. What they don't tell you is the gratuity IS included in the price, so if you tip the normal 20% you made a mistake! Way over priced in my opinion and ocean ""view"" rooms many are obstructed. No happy hour or specials and the Canoe House? WOW, plan on bringing a lot of money, place is WAY over priced and very slow service, which I think they do on purpose to have you order more drinks, which there is nothing less than $9.00. I agree with another review, maybe visit this hotel for a drink and lunch but don't waste your money staying her. Go to the Hilton or a B&B. Staff was hit or miss, some at the front desk were helpful, others barely gave you the time of day. Service at the poop was horrible, they set you up with a towel and water, if you are lucky they see you looking for a chair, but the service for food and drinks was not around. In order to be a true 5 star rated hotel, they need to improve the ""guts"" of the hallways, walls, etc., lower their prices for food/beverage or offer a special and increase their staff by the pool to accommodate all guests. We were there early March and the hotel was around 90% occupancy, but staff did not reflect. Sometimes room wasn't cleaned at 4 when people go to their rooms to get ready for dinner..... Not my cup of tea and would not return.","Date of stay: February 2020","Trip type: Traveled on business","ui_bubble_rating bubble_30"
"1665328641-2611","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Danna E","Santa Barbara, California73 contributions114 helpful votes","PERFECTLY DREAMY - just one bad customer service issue","I stayed here with my husband and two other family members in mid - March.  Our room was ocean front on the first floor which was exquisite!!!! View was beyond beautiful. The room was decorated to perfection and beyond clean. The only time it wasn't private was when someone held a yoga class right in front of our balcony. Check on yoga schedule before booking this room.  The two swimming pools were immaculately clean with views of the ocean and both outdoor hot tubs were the perfect temperature with few chemicals. The swimming beach was perfect and we saw beautiful fish and large sea turtles snorkeling right from the hotel. We ate at Canoe House three times it was so good. All the other restaurants were excellent too. This review is not exactly fair because there were very few guests at this hotel due to the pandemic. About the time we arrived the hotel closed to the public so that made the Canoe House available and quiet for dinner any night we wanted. This restaurant is usually packed and even hotel guests must make reservations. It felt like we had the entire resort practically to ourselves which is so rare and not typical of a Hawaiian resort. We cherished every minute but would it have been the same under normal, crowded circumstances? I don't know. One bad thing happened: we were told several days in advance that the hotel would be closing down and all guests would have to leave. Luckily by that time we had 6 glorious nights.  When the hotel announced the upcoming closure the staff got wind of several guests who planned on extending their stay in Hawaii via VRBO or AirB&B.  These guests, including me, were contacted and told that there was a rumor that the airport was going to close the following Tuesday - the day before the hotel closure. All my common sense and intelligence and that of an even naive and simple minded person said that this was nonsense and it was. The staff wanted to send a message to tourists to get off the island. I don't get it  but in general I felt VERY welcomed by EVERY local we met in the hotel and out and about while shopping and touring.  I am grateful to the Mauna Lani for accepting guests around mid March and staying open as long as they did. I don't know if I'll return because I am now spoiled by visiting this hotel at 10% occupancy which is unheard of - a fantasy really that will most likely never happen again.","Date of stay: March 2020","null","ui_bubble_rating bubble_50"
"1665328641-2612","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","AshleyDemey","San Francisco, California1 contribution1 helpful vote","Excellent in Every Way","We recently traveled to the Island of Hawai'i and stayed at Mauna Lani for five nights and it was perfection!  First off, the renovations are amazing and a few of the highlights for me included: state of the art fitness center, incredible hotel common areas, brand new pools (especially loved the adult pool), and beautiful new rooms. Everything is well-designed, clean, and well-stocked. I especially love that they do not use plastic in their rooms, and instead stock the fridge with ice-cold water every day. There is plenty of space in recreation, beach, pool and common areas, making it possible for you to really enjoy quiet time if you need it. The location is excellent as well, with easy access to the fish ponds for a morning walk or evening run, and access to some of the best snorkeling I have seen in my life.

But by far the best part of Mauna Lani is the staff. Luxury hotels are a dime a dozen, but Mauna Lani is set apart by the way the staff interacts with its guests. We always encountered smiles wherever we went and every person who helped us was gracious and invested in our happiness. 

I highly recommend booking an outrigger experience with Kainalu. We booked two and our experience was magical both times with Uncle George, Kala, and Josiah. They showed us snorkel spots beyond our wildest dreams and taught us to listen for whales under water! I also recommend turtle talk with Pi'i and Ethan. We learned so much about the program and how much good it has done for vulnerable turtle populations. Pi'i is a turtle whisperer and has a lot of incredible knowledge on what are, in my opinion, Hawai'i's most beautiful creature.

In addition, we had exceptional poolside service from Chelsea, who always knew when we needed refills :) and Tayler at Ha Bar. Ian at CanoeHouse gave us incredible service on our last night there as well, making this trip truly special for us. We knew we would be back when we had our first snorkel...but the employees sealed it!

Yes, the hotel is new. Yes, it has kinks. But the bottom line is, don't let surface ""imperfections"" rob you of a truly meaningful (and luxurious) trip. The food is pricey, but if you need to budget, there are great local places in the area to support as well. Plus...it is sometimes fun to leave the grounds :). This is the best hotel to stay at on this Island if you want a vacation that is equal parts luxurious getaway and adventurous fun.","Date of stay: March 2020","null","ui_bubble_rating bubble_50"
"1665328641-2613","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","julianpaul94","Sydney, Australia1 contribution","The best of the best","Amazing resort for leisure. Staff are exceptional. Facilities are modern and clean. Most noticeable for us was the amazing cleaning staff who go above and beyond for there guests with minimal appreciation.","Date of stay: March 2020","null","ui_bubble_rating bubble_50"
"1665328641-2614","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Art S","Hayden, United States8 contributions3 helpful votes","Top Notch","How do you improve on perfect. Well trained staff whose goal is to make your stay enjoyable. Facility was extremely maintained with modern amenities. The golf courses were in great condition and accessible. The perfect life pace for a vacation.","Date of stay: March 2020","null","ui_bubble_rating bubble_50"
"1665328641-2615","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","wappato","Hillsboro, Oregon1 contribution1 helpful vote","Uncomfortable in paradise","This hotel is of highest standard in luxury and service. Ocean front beach with ample room and beach service. They have two exquisite pools with spas. The ocean views are outstanding. Now, the down side. Prices are extremely high for food and drinks. You MUST have a rental car if you want to go farther the the close local shops, which we did. And lastly,  if you are a smoker this place isn't for you. We all understand not smoking IN the resort. Unfortunately,   they have one designated spot out back by the parking lot with no protection from the wind. Was a horrible experience having to walk down six flights of stairs and out to parking for a cigarette. We stayed 5 nights and by the end I was worn out walking 10 times a day to smoke.","Date of stay: March 2020","null","ui_bubble_rating bubble_40"
"1665328641-2616","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Robin K","5 contributions3 helpful votes","Great escape","I absolutely love the transformation of Mauna Lani.  It's truly a special place on the Big Island.  Kainalu sports was one of the highlights of the trip.  I also loved taking the oceanfront walk down to Napua for a glass of wine at sunset.  I can't wait to return with my family.","Date of stay: March 2020","Trip type: Traveled on business","ui_bubble_rating bubble_50"
"1665328641-2617","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Kevin R","San Francisco, California8 contributions7 helpful votes","Kevin","Well.... we are here at the height of the coronavirus scare and the hotel is basically closing down. So that skews things. 

We came several times to the “old” Mauna Lani many years ago and we were very excited to hear about the remodel. To begin, the update is spectacular. The hotel looks great and both the common areas and rooms are first class. Can’t comment on spa or gym as both were closed down due to the virus. 

The staff however does not live up to the reputation of Auberge. They seem under enthusiastic and perhaps under trained.
That can be fixed with training and time.

I will say that I had to move my meal locations ( twice) due to rude people loudly using computers and phones in the main restaurant. No boundaries apparently. 

At this time, 4 star with potential!","Date of stay: March 2020","Trip type: Traveled as a couple","ui_bubble_rating bubble_40"
"1665328641-2618","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Tom P","Lake Oswego, Oregon86 contributions10 helpful votes","Beautiful place, not quite five TA circles","There is always a ‘but’....

The hotel is recently renovated and although it was my first time there, I could tell that the design elements and ambiance of the grounds really aimed to put the guests in a Hawaiian sanctuary... peaceful, beautiful, tropical, meditative are some of the words that come to mind.  BUT, it looks like the renovation stopped short of complete, especially as you walk out of the lobby and towards your room, the hallways seems extremely dated,may be circa 1960?   The hotel from the outside looks like it could still use a facelift.  

We had an oceanfront room which was extremely well appointed with modern decor with some Hawaiian touches.  The ocean and sunset views from the room were unforgettable.   Very modern and clean.   BUT, the whole Lanai was looked dated and metal railings looked to be original to the building.   Small nit, but if you are going to spend $$$$ and over a year to renovate why not go all the way?

The pool areas, both family and adult pools, are beautiful, clean and inviting.   BUT, the poolside service really tests your patience.  The attendants are super nice and friendly but trying to get one of them to come to you required ‘some’ effort.   In short they are short man power.   Yeah first world problem, and you are laying on your lounge chair with nothing to do but catch rays while waiting....but still.   

The restaurants.  Canoe house is WAY over priced.  Wow.  If it wasn’t for the convenience I would have never eaten here.   Food is good, not spectacular, but EVERYTHING is ala carte.  The other restaurant is pretty good, still expensive but not as exorbitant as Canoe House.   Please don’t gouge the patrons.   Yeah go ahead and charge resort prices but Canoe house was a bit over the top.  

Overall, people were really friendly, and I would return here again.","Date of stay: March 2020","Trip type: Traveled as a couple","ui_bubble_rating bubble_40"
"1665328641-2619","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","margaretdturnbull","1 contribution","Stay at the Mauna Lani","A MOST WONDERFUL PLACE TO VACATE.
Mauna Lani has everything you could possibly desire: comfort, delicious food, great staff, wonderful cultural stimulation and lovely walks and swimming. 
We would HIGHLY recommend this resort and hope to return soon.","Date of stay: March 2020","null","ui_bubble_rating bubble_50"
"1665328641-2620","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","G4982NFscotth","1 contribution","Amazing Resort...Golf was Great Too","Loved the resort.  Must visit for anyone staying on the Big Island. Tropical Fee..Amazing Staff throughout. All the restaurants were first class and enjoyed the live music at night out by the pool and bar area.","Date of stay: February 2020","Trip type: Traveled on business","ui_bubble_rating bubble_50"
"1665328641-2621","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Samshabammm","San Francisco, California10 contributions5 helpful votes","Just married at the stunning Mauna Lani! 💍2.20.2020","In June 2019, my then-fiance & I found the Mauna Lani online, knowing the prestigious Auberge name well here in the Bay Area, we knew this was the place to get married. 
It's an understatement that we were delighted to work with event master-of-all-trades Marissa Romero at the Mauna Lani, who jumped into helping us choose menus, ceremony, reception sites & ensured our (sometimes demanding) guests were content.
Bar-none was her multiple sweet gestures & encouragements -Marissa worked TIRELESSLY to execute our wedding (special shout-outs to Laura Creider & Lana Linhart for their air support/ calming presence). 
A standout moment was the dinner service during reception - which was almost militant in its efficiency. Our guests were served tasty courses one after the other & were VERY happy with flowing drinks. We came back to our room to grilled cheese sandwiches & a handwritten card w/ Polaroids of the ceremony from Marissa, knowing we didn't get much time to eat since we were busy dancing the night away. 
Her above-and-beyond touches made us look at each other & smile that night, knowing we made the right decision to get married at this paradise on earth with this heaven-sent team. 
Zelda/front desk, Aulani/ concierge, & Naomi/ belldesk were the example of gracious hosts - making sure every need during the busiest week of our lives were met & exceeded. 
We are grateful & indebted to Marissa & the rest of the Mauna Lani team for giving us the most romantic & care-free wedding.","Date of stay: February 2020","null","ui_bubble_rating bubble_50"
"1665328641-2622","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Steve J","Toronto, Canada172 contributions82 helpful votes","Outstanding","An absolutely beautiful place.  From the minute you walk in you realize it is first class and it never stops.  The Ha Bar is a great spot late in the afternoon or early evening to enjoy the sunset and a cocktail.","Date of stay: March 2020","null","ui_bubble_rating bubble_50"
"1665328641-2623","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","BRH","4 contributions7 helpful votes","Should be outstanding, let down by management","A stunning property, over looking the ocean. The refurbishment is to a very high standard. Staff were amazing. Rooms well laid out and ""new"". 

Now lets talk catering. The first night at the Canoe House it took 3 hours to get the main course. When it arrived the fancy lettuce turned out to be ""grease proof paper"" in sauce, nice ! The next day lunch took over 3 hours from ordering and then nothing arrived. We were not a special case, the kitchen was broken which is not a reflection on the staff who were amazing, it wasn't their fault. 

There are some great eateries just outside the complex which you can get a  courtesy car to. 

A great property, amazing staff, great location, shame about the management and the catering.","Date of stay: February 2020","Trip type: Traveled on business","ui_bubble_rating bubble_30"
"1665328641-2624","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Calley P","5 contributions4 helpful votes","sad ""ocean"" view, decent room, friendly staff","When I was told by the salesperson on the phone that the rooms labeled garden view overlooked the parking lot, she assured me that by spending more would be worth it for the ocean view. PLOT TWIST: The ocean view was another building. And I guess literally the ocean is behind it, but what a let down. I stayed in 3 other lodgings during our stay on the big island with ocean views- and none were obstructed.

Rooms have modern looking fixtures, but walls and doors are still thin, the hotel hallway and guest floors are thin 80s carpeting. I could hear our neighbor's phone alarm, for example. I'd love to see a guidebook (not just a map) in the room, and lanai furniture closer to the nice stuff at the common spaces that everyone can see.

Upon arrival, we were denied a late check out since the hotel was booked the following night.

I didn't bring any of this up to staff onsite, and I probably should have.

What gives this review 2 stars instead of 1 is the staff: from top to bottom, dining, cleaning, or by the beach, the daily staff was all very kind and attentive. Additionally, the facility was clean and if someone else had picked up the tab on my room, I probably wouldn't have minded the other stuff. It seems to have a good amount of activities for families and kids, and the staff working them is friendly and helpful.

........
I suggest: Save your money, or spend it more wisely: I recommend staying at a nearby less expensive spot. The gorgeous coastline is great at all resorts and nearby spots. Head over to Mauna Lani for a meal, or a market iced coffee and a pastry. Then, stay and enjoy the pool or the sunset! They validate and give free parking to visitors (though for guests it is $15/day).","Date of stay: February 2020","null","ui_bubble_rating bubble_20"
"1665328641-2625","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Malia8","Honolulu, Hawaii36 contributions67 helpful votes","Nice newly rehabbed resort hotel on the Kohala Coast","We celebrated Valentine’s Day at this newly renovated resort, and found it to be a lovely spot with elegant common areas (if a bit austere). Since we had opted for a “Mountain View” room, instead of upgrading to an ocean view or suite (and the ocean views are technically “partial ocean views”), our room was a bit underwhelming: fairly small, spare, and with a view of the parking lot and Porte-cochere. We did not see other rooms, but perhaps should have splurged on the upgrade. Every employee we interacted with was lovely...though often a bit stressed, as I believe the hotel was understaffed for the groups they had in-house. We waited 45 minutes poolside for a small bowl of (about 15) potato chips one afternoon, as the kitchen was so backed up. Because of the groups in-house, it was difficult to find choice poolside lounges. Dinner at the Canoe House was nice (can’t beat the setting); the Sunday brunch was excellent. Since the resort has just recently reopened, I’m hopeful that some of the issues will be sorted out in the near future.","Date of stay: February 2020","null","ui_bubble_rating bubble_40"
"1665328641-2626","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","gunning","1 contribution3 helpful votes","Eeeeek! problems and overpriced","I have been to this property many times, and was excited about the redo. what a disappointment!!! noisy, work being done, understaffed. Food was just ok.   way tooo expensive for what you get. Get it together! I will pay a premium for a premium property. this place sadly has a way to go.","Date of stay: February 2020","null","ui_bubble_rating bubble_30"
"1665328641-2627","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","P B","1 contribution4 helpful votes","Not quite there yet.....","We are long time visitors to the Mauna Lani and were looking forward to seeing the changes.  We were there in mid February.  The title of my review basically sums up the experience.  If you come here thinking you're getting ""brand new everything,"" you might be disappointed.  Many shops aren't open yet and the rooms (ours at least) looked incomplete.  But what has been completed is quite beautiful.

PROS:

*The lobby and other common areas are beautiful.  The indoor fish ponds are gone, but the added space is now used for more seating areas.  Furnishings are tasteful and make use of a lot of wood and Hawaiian decor.  The vegetation hasn't fully grown in yet, but once it does, it will be even more stunning.  

*Staff.  Still the strength of this place.  They were great before the upgrade and nothing has changed.  Helpful, friendly, what more could you ask for.  I will say one thing though.  They are still learning all of the ins/outs of the new place and systems.  Expected though with things being so new.

*Room.  The new furniture and bathroom are very nice.  Definitely a new feel to the rooms and very clean.  The lanai now has a small outdoor couch and ottoman (which replaced the lounger) and has a new table and chairs as well.  We had a deluxe ocean view, and found the room to be nice and spacious.  Views great as always.

CONS:  Unfortunately, more than I would have liked.....

*No more self parking.  It's all valet now.  So be prepared to add 15.00 daily to the 35.00 daily resort fee and whatever tips you feel obligated to give the valets.  The valets though were excellent.  

*Room lighting system....wow.....It took quite a while to really learn this system.  The lights are all on dimmers, but what was confusing was that certain ""master"" switches control ALL the lights.  So if you use it to control things in the living area, the person in the bathroom is going to get the same effects since it will override the bathroom lighting controls.  More than once, we were calling out, ""hey, you turned off my lights"" while in the shower or...ahem...otherwise indisposed.  By the way, the toilet is in a separate room and lighting, even if turned up to full, still left it very dark.  Mood lighting for potty time?

*There was a nice hole under the mini bar area where the mini fridge will eventually go.  My wife used it as a shelf for storing stuff.  Credit to the staff though as they did have a fridge in the corner of the room.  Looked out of place, but better than not having one. 

*The AC didn't quite work.  Though quiet, the temperature was always colder than what you set it for.  So for example, if you wanted the room to be 75, you would need to set the thermostat at 80 or so.

*Lanai.  As mentioned early, there are new furnishings on the lanai which were great!  However the lanai itself hasn't been touched.  The tile floor and wood railing are still the old ones and now look even more dated with the new decor elsewhere.  There were dabs of paint here and there which looked sloppy. 
 
*Screen doors to Lanai.  There weren't any!!!  All that's left is the rusted, black grout peeling rails where the screen doors used to sit on (messy and unsightly in it's own right).  Now, if you want a nice breeze blowing through your room or enjoy the sounds of the ocean, you'll have to chance having other critters join you in your room.  As I looked around the property, none of the other rooms had screens either, but I did see some workers on a lanai, so hopefully, they will return to finish upgrading the lanais.

I make these comments as a critique for you and the management staff to consider, not as a dismissal of the property.  As I mentioned previously, come here with the right mindset, and you'll have a great time.  We will be returning as nothing was bad enough to truly disappoint us, but hopefully, many of these shortcomings will be rectified by our next visit.","Date of stay: February 2020","null","ui_bubble_rating bubble_40"
"1665328641-2628","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Jrbcpr","Dallas, Texas54 contributions44 helpful votes","Mauna Lani disappointed","Stop....do not go....cannot recommend. 

Experienced traveler to both Auberge Resorts (de Soleil, Esperanza, Cordillera) and the big Island of Hawaii (Mauna Kea, Four Seasons) so I was exited when Auberge took over management and renovations of Mauna Lani. Looked forward to beginning my vacation at this remodeled resort.

 My experience, however, has been the less than what I expected. 

Upon check in we were greeted by the bell staff and directed to check in. Luggage would follow promptly. Check in was courteous although a little frazzled. Normally you would expect the bellman or hotel staff to follow you to your room to demonstrate location, how the electronics work, lightening, ice etc. We were shown where the elevator was. We found our room and where able to discover some of these issues ourselves. After 30 min our luggage still had not arrived and a call was necessary to deliver which happened 15 min later (btw our room was two minutes from the front desk)

Upon arrival to our room we began noticing significant problems with the room. In size it was much smaller than advertised. There was no place to put luggage it was so small. The only chair in the room was in front of the closet and so to access the closet space you had to move the chair. The phone did not work. In the corner near the bed was a plugged in mini refrigerator. Bathroom had no counter space and a step over shower which was an accident waiting to happen. Towels had no racks and were placed on side of tub which got wet when showering. Inquires that night about the room were met with shrugs and information that all rooms were the same. Following day we visited friends room traveling with us and noted a definite difference in size and layout. Two more visits to front desk eventually resulted to transfer to the room we thought was on the website. It was significant and dramatic difference that required a lot of complaining to effect. The new room was quite nice and without further issues.

We had a reservation set up with the CanoeHouse which was lost and then snobbily not handled by the hostess or concierge. Required intervention by the GM ( thanks) to straighten out.

The good news is the renovation has made the common areas quite dramatic and impressive.

Food was generally good although service a bit disjointed at times. Buffet for breakfast comparable with other resorts. Pool service, chairs and view were quite good. 

Not really a swim beach if that’s your thing.

Golf was easy and not crowded with good facilities managed by Troon golf.

Workout facilities were excellent 

My overall impression was negative given the discussion above but I feel it most likely a function of growing pains and will improve with time given the sincerity of the staff and GM’s assistance at rectifying the problems. Give it some time and follow the reviews.","Date of stay: February 2020","Trip type: Traveled with friends","ui_bubble_rating bubble_30"
