web-scraper-order,web-scraper-start-url,name,origin,topic,review,stay,triptype,rate
"1665326404-2010","https://www.tripadvisor.com/Hotel_Review-g60982-d90015-Reviews-Halekulani_Hotel-Honolulu_Oahu_Hawaii.html","cbj","USA25 contributions25 helpful votes","Absolutely loved it!","We are from the island but we just wanted to get away for the weekend, also to celebrate. The view of the Diamond Head and the ocean is gorgeous both day and night. The dining is excellent. My favorite is the La Mer, such a fine and exquisite dining. The Lewers lounge is a great place to have a drink or two while listening to jazz or piano.  We were greeted at the reception and taken to our room by our escort. When we got there, there was a bowl of fruit and box of delicious chocolates. We finished our check-in in the room, so in the event that the room is not to our satisfaction, our escort was there to make it happen. Cute little touches of orchid, cards and cute gifts like the hotel's signature key chain. Room is made at least twice a day or more if you do desire. Acknowledging us by name was a very nice touch too. It seemed like they know us already. It is quite expensive though (to some may not be but just be prepared for the bill) but the ambience is there.
For more info: check out the Best Of Hawaii on Travel channel, even Samantha Brown stated that Halekulani is the best in Oahu and La Mer is the only 5 star dining in the area as well.","Date of stay: July 2007","null","ui_bubble_rating bubble_50"
"1665326404-2011","https://www.tripadvisor.com/Hotel_Review-g60982-d90015-Reviews-Halekulani_Hotel-Honolulu_Oahu_Hawaii.html","Kapaluagolfer","Tonawanda, NY1 contribution8 helpful votes","Outstanding Place to Stay!!.....5+ Star Gem","You want a 5 star hotel?...this is it!!! The Halekulani is second to none, absolutely outstanding. My wife and I stayed for 5 nights, June 25 - 30th, and never wanted to leave. Everything at the hotel was perfect..the food, the room, the view and the service. We had a Diamond Head Oceanfront Room, which had an incredible view. The room was very clean and when they came by for the nightly turndown service, a little gift was always left on the pillow which would help you remember your stay at the Halekulani. My wife loved this nice gesture. 
    The staff was always there for whatever you needed and always willing to go the extra distance to see that you were taken care of properly. I can not say enough about the service you receive here. All the staff is extremely pleasant, and always have a smile on their faces.
     We had the breakfast buffet added on as part of our room package...well worth it. The morning buffet at House Without a Key is great. A big selection of breakfast meals and omlets prepared fresh while you wait. We had dinner at Orchids before we left and the food there was delicious also, a bit pricey but worth it.
     In all, if you want an incredible experience of staying at a great hotel while in Oahu, then stay here, you won't be disappointed. I wish I could say the samething about our stay at The Westin on Maui.","Date of stay: June 2007","Trip type: Traveled as a couple","ui_bubble_rating bubble_50"
"1665326404-2012","https://www.tripadvisor.com/Hotel_Review-g60982-d90015-Reviews-Halekulani_Hotel-Honolulu_Oahu_Hawaii.html","krisSydney_Australia","Sydney, Australia2 contributions23 helpful votes","When you want perfect service....","Often you look at the website of a hotel and the room you get is nothing like what is shown. When I asked what the room looked like and what the view would be like when I booked, I was directed to the web site. I must admit I didn't  believe the girl when she said that was how it would look, but I have to admit I was wrong. It was amazing. Exactly like their photo.  
The room, the bathroom,  the resort and the restaurants were all fabulous. The only thing that was better than the hotel itself, were the staff - arguably the most obliging I have ever seen. Little things like covers being placed over the very comfortable sun beds, ice blocks being handed out around the pool and lovely, lovely people make this a great place. It's also doesn't feel crowded which is something in itself considering you are in the heart of Oahu. One thing you must do is order room service breakfast, it was a wonderful experience.","Date of stay: June 2007","Trip type: Traveled as a couple","ui_bubble_rating bubble_50"
"1665326404-2013","https://www.tripadvisor.com/Hotel_Review-g60982-d90015-Reviews-Halekulani_Hotel-Honolulu_Oahu_Hawaii.html","leenetten","North Caroline1 contribution9 helpful votes","Amazing","My family and my 2 year old son stayed at this hotel in september it was well worth the money. I spent months researching the hotels and I am glad I choose this one. I booked my reservation far in advance. I ate breakfast there everymoring and it was fabulous. My 2 year odered pancakes one moring and it was made up like a similely face with blueberries and wipe cream. The staff was wonderful and the beds were very comfortable. We stayed on a high floor and it was a oceanfront room. The view was breathtaking. Do not forget to check out the cheesecake factor, polynesian cultural center and the home of the breath tour was wonderful. They even have security people dressed in black. Also the spa was nice. The beach is a little on the small side but if you walk futher down there is futher space.
This hotel is the best. I am going back next year.","Date of stay: September 2006","Trip type: Traveled with family","ui_bubble_rating bubble_50"
"1665326404-2014","https://www.tripadvisor.com/Hotel_Review-g60982-d90015-Reviews-Halekulani_Hotel-Honolulu_Oahu_Hawaii.html","scottca075","Corona del Mar, California73115 contributions723 helpful votes","Never Disappointing","My family started staying at the Halekulani in the 1930's when the Kimball family owned the property. I practically grew there spending close to a month there every summer from 1965 until the early 80's. I have been back with my own family almost every year since as well and never been disappointed.

I do miss the elegance of the old grounds and the old Hawaiian feel, but hey if it had to go, this was a great substitute.

The staff is always unfailingly polite, helpful and friendly, every thing you expect from a top notch property. The House Without a Key is still charming and La Mer is one of the best restaurants in the state. If you are used to a top notch experience the Halekulani delivers consistently.","Date of stay: October 2006","Trip type: Traveled with family","ui_bubble_rating bubble_50"
"1665326404-2015","https://www.tripadvisor.com/Hotel_Review-g60982-d90015-Reviews-Halekulani_Hotel-Honolulu_Oahu_Hawaii.html","Swimmer_Sanguinetti","Monterey County, California42 contributions43 helpful votes","Honest and Candid Pro's and Con's of the Halekulani","This was our second stay at the Halekulani and we will no doubt plan a third stay quite happily.      

PRO'S:
1. Very gracious and attentive service, from the bellman to the person who personally escorts you to your room, to our friendly happy room service personnel and so sweet housekeepers.
2. Beautiful, well maintained and spacious suites.
3. Great restaurants, excellent room service. Example: one evening my husband and I wanted our dinner well after sunset on the lani. The
room service staff arranged our table ""just so"" and perfectly positioned up to the rail, kept our dinner in the warmer inside the room, and when he stood back, decided it was too dark and whipped back into the room to unplug a floor lamp, plugged it outside in a corner behind us, and turned the light down on the lowest setting for atmosphere and just the right amount nice dim diffused light.   He was so friendly and happy...Can't say enough about room service.
4. Nice pool, good drink servers, clientel are quiet and children well behaved and respect adults and their space.
5. Cleaning service was fantastic. Room was always made up spotless and evening turndown was super nice. Aside from a change of towels and refreshing of room and ice, a soft towel draped on the floor right where you get in and out of bed, an agenda for the next day, and a special gift left atop your bed (and I don't mean a mint. See
""extra niceities"" below.)
6. Bed linins were nice and fresh and a super comfy down conforter.
7. Loved all the white shutters in the room. All the sliding door shutters were retractable and when fully open (which was the vast majority of the time since we were oceanfront), they pull back along the wall in a straight line, providing a beautiful ""wall of shutters"" versus a mere wall.
8. I would highly recommend a stay in the Junior Ocean Suite. Ask and
be very clear that you want a room as high up as possible and on the Diamond Head side. The Junior Suites on the Diamond Head side (and I stress Diamond Head side) have a super private lanai where there are no adjacent neighboring balconies plus you get a juliet balcony facing front. While not sittable on, you leave the doors open all the
time for those wonderful breezy tradewinds to go between the 2 balconies.
9. We like the beach in front of the Halekulani abeit it is on the small side. However, there are nice bodysurfing waves here whereas the rest of Waikiki Beach tends have a wading pool ocean per se.
10. Little extra niceities: the manager had a beautiful tropical flower arrangement for us in our room waiting for us, a lovely planter of tropical fruits, later on their was a discreet knock on the door and a chiller and champagne on ice arrived accompanied by chocolate covered Maui sweet strawberries covered with macadamia nuts - yum! We also received a Managers Invite for cocktails 2 nights
of our 5 day stay and every night at turndown, we got a lovely little
gift. One night a lovely carved koa wood piece, one night a packet of Halekulani recipes, another night a beautiful sea shell...  

CONS:
1. On our first trip to the Halekulani in 2003, we were surprisingly upgraded from a Junior Ocean Suite (which runs ~ $750 / night) to a Diamond Head Suite (which runs ~ $1,500 / night). We were totally WOWED. Not so much by the room although it was super beautiful, but by their gesture. On our stay this time, we were not upgraded which in and of itself is not the negative. The negative was we were VERY VERY CLEAR with our Travel Agent that we wanted a Junior Ocean Suite facing Diamond Head and as high up as possible. I am confident she relayed our wishes. However when we checked in and waited to be taken to our room, our escort pushed floor 4 (out of 9), and took us to our corner room but I knew when she headed to the right suite versus the left suite, that we were not overlooking Diamond Head.   She was talking non-stop and I did not feel comfortable interrupting. We went inside the room and it was beautiful, but when she whisked the 2 slider doors open, even the front juliet balcony had a ""peekaboo"" view and the large side lani where you would sit, relax, dine, had no view whatsoever, other than their other tower which resulted in a complete lack of privacy on the lani (we are real clear about our need for lani privacy with our TA as well as when making our own travel arrangements). I can only guess the Halekulani did not read our special request or somehow it did not get on our reservation.  I am also not the type of pushy tourist who stands at the front desk and verifies I am getting the right room or not. We are at one of if not THE nicest hotels in Hawaii after all. So my husband went back downstairs and spoke to the front desk very nicely and requested the Diamond Head side and as high up as possible. We ended up across the hall on the side we should have had to begin with. By no means did we have the view we wanted from a heighth perspective, but it was FAR better.
2. Their swimming pool is beautiful, however, the temperature is kept quite high. This poses an issue when you want to cool down;  however if you are an ocean swimmer like us, we loved showering the sand off then warming ourselves up in their pool.  
3. Our room being only on the 4th floor out of 9 was practically on top of their Executive Patio Area where they hold weddings and parties. We actually enjoyed the festivities and we were about 50 feet above it. However, when barbeque time came, the smoke drove us indoors and we had to shut our lanai and balcony doors. On the upside, this was only a minor inconvenience, we soon went back outside after about 20 minutes, and we were thus starving for barbeque!  :- )

******
Well, you can see there are FAR more PRO's to this review -- which is why we will be back, and this time, for ""the perfect stay"", I will
discretely verify at check in that we are getting the room of our wishes. Partly our fault I guess, but again, we aren't forceful people and since our first stay getting upgraded was so incredible, we did not feel micromanaging their front desk room assignment was required.   

Enjoy your sure-to-be wonderful stay at the Halekulani!!! You will feel you are right in the thick of all the Waikiki activities yet so removed and in your little spot of Heaven.","Date of stay: May 2007","Trip type: Traveled as a couple","ui_bubble_rating bubble_50"
"1665326404-2016","https://www.tripadvisor.com/Hotel_Review-g60982-d90015-Reviews-Halekulani_Hotel-Honolulu_Oahu_Hawaii.html","jdoss","san antonio tx15 contributions19 helpful votes","did not want to leave","This was our third time there, we all stayed in diamond head ocean front rooms and as always it was amazing.  Great service","Date of stay: May 2007","Trip type: Traveled with family","ui_bubble_rating bubble_50"
"1665326404-2017","https://www.tripadvisor.com/Hotel_Review-g60982-d90015-Reviews-Halekulani_Hotel-Honolulu_Oahu_Hawaii.html","mowaca","Normal, Illinois1 contribution7 helpful votes","Halekulani","We stayed in a ocean front room for 3 nights on a spa package  May 22-25th, and I thought the Halekulani was a great hotel, we really enjoyed our stay, but I doubt we'll come back.

The rooms aren't huge, but they are well designed with a very nice bathroom and great views.  We relaxed by  just sitting on the lanai watching the surfers, listening to the evening entertainment, etc.  Gray's Beach is pretty non-existent, which means you get to listen to the surf hitting the seawall all night...very relaxing.  The bigger parts of Waikiki are a short walk east.  The pool area is very nice - we appreciated after the fact the pool staff don't hassle you constantly counting how many towels you use.  Not a pool for kids - just a big shallow oval that looks cool.

The staff overall do a great job with customer service, although I found it interesting I asked for a Tempurpedic pillow and they had no idea what I was talking about.  The concierge was very friendly, although I was kind of irked when I asked about how to get somewhere and my $7 cab ride was actually $22 cab ride.  

We traveled without kids, but we noticed quite a few children here and I really felt bad - its not exactly the most kid-friendly hotel.  I didn't think the hotel was a terribly good value - we could have stayed at the mega-Sheraton next door for much less and had the same view.  We didn't eat in the restaurants except for breakfast - there's too many good options nearby (Duke's and Roy's were our favorites).","Date of stay: May 2007","Trip type: Traveled as a couple","ui_bubble_rating bubble_50"
"1665326404-2018","https://www.tripadvisor.com/Hotel_Review-g60982-d90015-Reviews-Halekulani_Hotel-Honolulu_Oahu_Hawaii.html","fdldd","Redondo Beach, California32 contributions43 helpful votes","Excellent Staff, Lovely View, Nice Room!","We arrived late at night (approx 11pm) at the Halekulani on May 23rd to begin a 4-night stay.  We had made our reservations via American Express Platinum Travel Service at a rate, including tax and a breakfast credit worth $46 per day, of $565 per night.  I had arranged with Frank Hernandez, one of the helpful concierges available online prior to our arrival, for there to be champagne and chocolate covered strawberries in our room.  These were there, along with a fresh fruit platter, compliments of the house.  The room itself was very nice, #1258, facing into the main courtyard where the hotel restaurants are located (House with a Key in one building facing the pool which is between the other two wings; Orchids/La Mer in another building, which an informative booklet on the coffee table explained was the original building of the spread, dating from the 1800’s).   The room had a minute entranceway and to the left was the bathroom and just before it, a minibar area.  Inside was the bedroom with one king bed, a settee at the end of the bed, two bed tables with reading lamps affixed to the wall (separate controls), a master lighting control console on the far side of the bed, 3 person sofa with matching wing chair, coffee table as mentioned before, end table, desk/chair combo and dresser/TV/stereo console.  On the balcony was a chaise lounge, small side table with the lounge, a round dining table for two and two chairs.
I found it strange that the mini bar was not stocked.  The bellman explained that we could request what we wanted from room service, or stock it ourselves from a local shop.  We decided to do a combination of both, as our hotel did not sell some of the sodas, beverages, and other snacks we care for.  There are numerous ABC stores all over Waikiki to help with such stocking up, and in fact they were running promotions (not always announced) that if you save your receipts, you get gifts starting at $100 (and believe me, you will be hard pressed to spend less than that over a few days at your snack/drink/sundries shop!).
The bathroom had a large soaking tub, separate enclosed glass shower, and separate water closet.  The doors in all the room were fixed-shutter style.  This was nice aesthetically, but in practically was a bit uncomfortable – who wants to hear exactly what is going on in the latrine?!  Also odd, but slightly more practical, was that the closet could be accessed from either the bedroom or the bathroom side.  In the closet could be found the complimentary safe, various plastic bags for laundry and dry cleaning (we did not use this service, but were grateful to find that the hotel provided “washing powder” for our swimsuits and a mini-clothes line in the bathroom as they forbid the hanging of items over the balcony).  Also complimentary was the shoeshine service, though we did not have need for that either.  Among the typical toiletries of shampoo, conditioner, two kinds of soap (face, bath), sewing kit, nail kit, shower cap, shoeshine sponge, mouthwash and sanitary napkin disposal bag was a delightful mini-service of bath salts.  These, along with bottled water, were replaced daily (though our original bellman had said that the water was a one time deal, our tips to the housekeepers of $5 per day seemed to encourage extra service!).
The room itself was climate controlled except when the sliding door to the terrace was opened, and we chose to keep the door open most of the time so that the sound of the ocean filled the room all day!  The décor of the room itself was white-on-white.  It appeared to be very well maintained with only some staining (minor) of the carpet near the front door.  In my opinion, this felt like one of the cleanest rooms we had been in within recent memory.  Even the white rug in the bathroom (edged in a cool turquoise blue) was super-clean!
The only physical defect in the room was that the cordless phone did not work.  No big deal, as there was a phone in the WC and also one on the desk.  Also, strangely, the wireless internet cut out one day and did not come back on, though it worked fine at the pool.  Again, no big deal, as the Ethernet cable worked.  Best of all, there was no additional charge for the internet! 
Our room came with breakfast included in the rate.  I would say that if that had not been the case, we would not likely have eaten downstairs but instead in our room enjoying the view.  We each had a “Passport” with room for the seating attendant to stamp for our daily morning meal.  This seemed a bit old school and not in a good way.  We prefer to sign for the meals and then, if need be sort out any overages later.  We ate 3 days at the Orchids restaurant for brekkie and one day, a Sunday, at the House Without a Key.  The food was very good, nearly excellent in both (I reserve excellent for establishments that bake their own bread and correct cook my eggs; these did not do either).  The fresh fruit was always ripe, the coffee well made (except one day there was one weak pot, but it was rectifies), and when I asked for hot milk for my java it was promptly brought.  If one is eating at HWK, it is buffet style, with an abundance of American and Japanese specialties ranging from the usual omelets, waffles, cereals, etc to the more exotic chicken sausage, tofu and miso soup.
The pool is famed for its tiled bottom imported from Italy.  There were always plenty of chaise lounges to go around, but if one prefers an umbrella near, get to the pool early – like 8am!  We had to settle for an area totally in the shade on our last day there as all other spots were gone by 830am on a Sunday.  The attendant was courteous and helpful and placed our terry covers over the softly padded-plastic chaises for us.  One also receives a big blue pool towel – and you may certainly trade it in for another once your first one is wet.  A nice touch was the small orchid bloom placed on your lounge by the same pool helper.  The cocktail wait staff begins circulating at about 9am or so.  Drinks are available poolside but no food.  A beer is about $6 and a cocktail about $8.50.  The vodka-infused lemonade was tasty! 
When one has activities “off campus”, stop by the bellman/valet desk on the way out the carport.  They will happily give you one of those massive blue towels and a plastic baggie with bottles of water.  
The Spa at Halekulani was nice, but WOW the price.  An hour massage was $180 plus the gratuity, which was automatically added.  Tacky!! I would have preferred the price be “gratuity included” and just print the price at $220. I was greeted and placed in the outside waiting area on a chaise under an umbrella.  I was given some spa water with mango flavoring.  Before my actual massage treatment, there is a ritual foot pounding that was basically a foot wash with some essential oil sprayed about and then a not-unpleasant whack-whacking on the feet with bound reeds (it feels pretty nice – but it is a bit odd, and I like nearly all spa stuff).  Then whisked into the massage room for a nice deep tissue by a very skilled therapist.  Superior quality treatment and ambiance: yes.  Though a fun experience, it was neither inexpensive nor even a terribly equitable value in relation to the price of the room; what one gets for the money is very good, but, in my opinion, not worth nearly half the price of a night at the hotel!
All in all, the overall experience at the resort was in the top 10% of our hotel experiences and in the upper-middle of our value for price paid in the past year or so.","Date of stay: May 2007","Trip type: Traveled as a couple","ui_bubble_rating bubble_50"
"1665326404-2019","https://www.tripadvisor.com/Hotel_Review-g60982-d90015-Reviews-Halekulani_Hotel-Honolulu_Oahu_Hawaii.html","JJPCheers","Florida853 contributions38 helpful votes","Exceptional Service","As far as service goes this hotel far exeeds any hotel/resort in the world.  All staff calls you by name at all times.  Everyone is there to please you and make you feel so welcome.  I have never met such an attentative staff.  We had a Diamond Head Ocean Front room and the view was to die for.  As others have written you can open the closet from both the bedroom as well as the bathroom and with both open you can look directly at Diamond Head while taking a shower.  The only drawback to this hotel is the lack of beach, however I did not mind walking down the beach past a few hotels for a good spot by all the action. (surf board, boogie board, chair, and outrigger caonu rentals)  We traveled with our 10 yr old son and while there were not alot of children he was not the only child there.  We ate at both House Without a Key and Orchids and both were very good.","Date of stay: May 2007","Trip type: Traveled with family","ui_bubble_rating bubble_50"
"1665326404-2020","https://www.tripadvisor.com/Hotel_Review-g60982-d90015-Reviews-Halekulani_Hotel-Honolulu_Oahu_Hawaii.html","Michael Y","Beaumont Hills, Australia420 contributions197 helpful votes","11 out of 10","Our family of 5 stayed at the Halekulani for 9 nights in April 2007. We have stayed in many many 1st class hotels in the past however this one was easily the best for many reasons. 
1. Its location means everything is within walking distance at Waikiki but it is not in the middle of activity of the beach - in fact it is like an oasis of calm and serenity compared to the other hotels in the area.
2. The property itself is beautifully maintained. All of the public areas were perfect , the pool was heated to a constant temp , there was plenty of room for everyone at restaurants , the poolside , and so on.
3. We had 2 Ocean View rooms , connected as we have 3 children aged 18,15,11.  These rooms were actually a little larger than I expected and were modern and very well maintained. DVD player , etc were used well by us , seperate shower from the bath , lots of towels etc.
4. Restaurants were terrific , we ate at the House without a Key and Orchids , not La Mer as it was a little to NICE ( Jacket ) for our holiday moods. In the other restaurants we could not fault the food or the service. As anyone with children will know some menus do not suit their tastes and on a couple of occasions the children asked the waiters for something that was not on the menu ( a sandwich , a piece of plane chicken etc ) the answer was always ""no problem"" . Orchids for breakfast looking out over the ocean was an unbelievable way to start the day - try their pancakes !!!
5. Staff - EASILY the best service I have ever ever received anywhere in any industry. Polite , professional, friendly, and plenty of them. It was obvious they love the hotel and that many of them have been there for a long time. Not one thing we asked for was ever questioned or even grudgingly accepted. Every recommendation for dinner turned out to be spot on! We had the desk book us a side trip to Hawaii Island ( $69 return airfare !!!!) and to book what they felt was the most suitable helicopter flight to the volcanoe  - the day we had will last forever and everything the staff at the hotel told us was true. We wanted to hire a car to drive around the Oahu , we had one booked and available for us within 15 minutes. I could go on and on but I think you get the picture! The maids would greet us by name! 

It all just fell into place. Cheap it ain't BUT the value for what you pay is way above what you could normally expect.","Date of stay: May 2007","Trip type: Traveled with family","ui_bubble_rating bubble_50"
"1665326404-2021","https://www.tripadvisor.com/Hotel_Review-g60982-d90015-Reviews-Halekulani_Hotel-Honolulu_Oahu_Hawaii.html","Luvin-Life+Travel","Puerto Vallarta, Mexico78 contributions279 helpful votes","Worth the wait. Tropical Classic.","We've stayed in Waikiki and all other Hawaiian Islands and their various top resorts many times. For some reson Halakulani has been booked each time. However after having our first experience here -a wonderful 4 nights in summer, we will insist of returning to Halakulani only from now on, 

Rooms were nice -classic elegance, Beds were very comfortable and balcony was of good size with great view but not private. Overall compared to alot of hotel rooms in similar price category, one could not say they were not anything amazing. However the service and understated elegance and class is everywhere throughout this wonderful resort. 

The restaurants and bars are perfect. Amazing meals and service were enjoyed at both restaurants..  Atmosphere at both was understated elegance. We can't wait to return.

Gaining a pool chair with shade is almost impossible, and pool chairs are again only average. I was disappointed to have to share the pool with so many loud children. Halakulani should decide if they are trying to attract sophisticated couples nd professional conference crowd or families, - as the loud children at the pool and the pool scene in general certainly was a huge negative factor to us giving this hotel a top rating..  

If I review this resort on individual aspects it seems to be not equating to my overall experience.  Thus I will summarise by saying -Whatever the Halakulani does it does it well and we will probably insist on returning to The Halakulani every visit to Waikiki from now on. But Please management..get rid of the children from the main pool and create a family pool elsewhere!! If we could find a resort in Hawaii where we could relax and swim in quiet adult company it would be perfect..","Date of stay: July 2006","Trip type: Traveled as a couple","ui_bubble_rating bubble_40"
"1665326404-2022","https://www.tripadvisor.com/Hotel_Review-g60982-d90015-Reviews-Halekulani_Hotel-Honolulu_Oahu_Hawaii.html","geekspice","Brooklyn, New York23 contributions41 helpful votes","Fantastic meals and very nice spa","The meals are fantastic, especially the buffet breakfasts. The Sunday brunch is unbelievably decadent and a great value despite the high price. The spa is very nice; I had a great pedicure and haircut. The rooms are on the small size, but they are extremely well designed, especiallt he bathroom. Our original room was overlooking a parking lot, but after we asked to be switched we were given a beautiful room with an ocean view.","Date of stay: March 2007","Trip type: Traveled as a couple","ui_bubble_rating bubble_50"
"1665326404-2023","https://www.tripadvisor.com/Hotel_Review-g60982-d90015-Reviews-Halekulani_Hotel-Honolulu_Oahu_Hawaii.html","KOinCT","CT231 contributions101 helpful votes","Halekulani is all about service!","The experience I had at the Halekulani can be hard to put into words.  Have I slept in more plush hotel rooms?  Yes.  Have I experienced more grandiose hotel lobbies?  Yes.  Have I been on lusher hotel grounds?  Yes.  However, was I still utterly wowed by the Halekulani?  Yes!  At this hotel, it's all about the service.  You feel taken care of and pampered the moment you check-in, when you are personally escorted to your hotel room and ""introduced"" to your surroundings.  I can understand how some people may be intimidated and uncomfortable with this (I'm usually one of them), but if you just ""let go"" and allow the staff to do their job, everyone will be happier for it!

My husband and I just returned from a week in Hawaii where we got married at the Royal Hawaiian Hotel.  While that hotel is wonderful, too, we just had to stay at the Halekulani for one night, since I'd heard so much about it.  The shlepping of our bags to a new hotel was totally worth it!  The staff is so kind and attentive; the turn-down service was incredible (fruits and chocolates are brought to the room); and the rooms themselves are very comfortable and tranquil.  The rooms are not cheap...but worth every penny!

Note: I personally would not recommend a SpaHalekulani treatment.  The prices are outrageous, and they go a bit overboard (too much talking and explanation, when I'd rather just use the time for the actual massage!).  Instead, go to the Royal Hawaiian Hotel spa.  You feel like you're in another world when you're there, and you also get use of a sauna, steam room, full showers and use of their amenities.","Date of stay: March 2007","Trip type: Traveled as a couple","ui_bubble_rating bubble_50"
"1665326404-2024","https://www.tripadvisor.com/Hotel_Review-g60982-d90015-Reviews-Halekulani_Hotel-Honolulu_Oahu_Hawaii.html","yellowstoner","Raleigh, North Carolina75 contributions156 helpful votes","We will stay nowhere else","This was our second stay at the Halekulani in less than a year.  It was like going home (I wish). The hotel is exquisitely maintained, the rooms and views are fabulous, the staff is beyond wonderful, and I love the fact that each night the turndown service includes a small gift. The gift changes each night. This time we were upgraded to a suite, which was fabulous. The hotel is an oasis of calm in the midst of Waikiki. The entertainment each night is great. We sat outside during sunset to listen to the Hawaiian music and watch the hula. Afterwards we had our drinks and pupus at Lewer's Lounge where we ordered off the menus from Orchids and La Mer. Be sure to catch Bruce Hamada and Jim Howard's performance at Lewer's. They're great. 

Don't expect a lot of wild partying here. The vibe is very calm and understated. The clientele is mostly Asian. I can't recommend the Halekulani enough. I wish I could live there.","Date of stay: March 2007","Trip type: Traveled as a couple","ui_bubble_rating bubble_50"
"1665326404-2025","https://www.tripadvisor.com/Hotel_Review-g60982-d90015-Reviews-Halekulani_Hotel-Honolulu_Oahu_Hawaii.html","Tobchang11","Bay Area6 contributions11 helpful votes","Halekulani, the only 5 star in Waikiki","Some people complain about the size of the pool, or the lack of a beach, close lanais, or not ""resorty"" enough.

They should be able to figure those things out simply by looking at the hotel's website.

For being in busy Waikiki I believe the Halekulani does it perfectly.

The pool and pool service is excellent.  The attendants help you put your towels on the chairs, and make sure you are comfortable and positioned well.  The beach is right there if you want to take a dip in the ocean. Or the pool is heated to a perfect temperature and looks great with the darker tile and the flower in the middle.

Our corner suite was great, it was clean,didn't seem old at all and had a wonderful view of Diamond Head on one side, and the ocean on the other.

The staff was personable and very friendly.  The Halekulani doesn't need to be like a resort because there is so much to do in Waikiki other than stay at the hotel unless you are getting some sun.

All in all, the nicest hotel to stay at in Waikiki, so long as a Four 
Seasons doesn't open up","Date of stay: March 2007","Trip type: Traveled with family","ui_bubble_rating bubble_50"
"1665326404-2026","https://www.tripadvisor.com/Hotel_Review-g60982-d90015-Reviews-Halekulani_Hotel-Honolulu_Oahu_Hawaii.html","rtpac","Oviedo, Florida57 contributions118 helpful votes","Exceptional Service!!","I just returned from a 3 night stay at the Halekulani and was completely impressed by the level of service and amenities at the hotel.  We had a partial oceanview room on the 11th floor which had more view than I thought it would, but it wasn't facing Diamondhead.  If you want that view, it'll cost a bit extra...but why hang out in the room?  The rooms are in need of update, but the bedding is heavenly and the room/bathroom were spotless.  Yes, the TV and furniture are older, but well maintained and I couldn't find even a tiny carpet stain.  

As for the facilities.....the pool area is beautiful, quiet, peaceful and well guarded by security.  Attendents were on hand to get us everything we needed for comfort by the pool.  As has been said before, there isn't much of a beach, but the pool area is so nice and view of the ocean is just as good....I preferred to stay in the pool area as Waikiki beaches are all public and littered to some degree.  

The food was fantastic!!!  We had breakfast every morning at the House Without a Key buffet.  They had an amazing layout of international and local offerings.  Pineapple almost melted in my mouth!  The service was always prompt and attentive.  Also ate at La Mer which was very good with great service as well, although very pricey.

The service.....over the top!  I have never felt so comfortable and welcomed.  Once we arrived, they handled everything.....they always know your name and address you by name.  Even the AM wake up call!  

So, to dispute some of the negative claims by others...  No, the housekeepers don't knock.....that's because each room has a doorbell as well as an electronic ""Do Not Disturb"" sign.  You either have the sign illuminated or they ring the doorbell.  There are several beautiful grassy areas around the pool and courtyards (not sure where that person stayed).  The rooms have older furniture in them, but are still clean and beautiful.  There isn't much of a beach, but I had a hard time figuring out why you would want to lay on the beach in Waikiki as it was crowded and littered.  Watching the waves from the serene Halekulani pool/patio area was much more relaxing.","Date of stay: March 2007","Trip type: Traveled on business","ui_bubble_rating bubble_50"
"1665326404-2027","https://www.tripadvisor.com/Hotel_Review-g60982-d90015-Reviews-Halekulani_Hotel-Honolulu_Oahu_Hawaii.html","loveditinhawaii","michigan29 contributions37 helpful votes","Enjoyable Experience","The staff was extremely friendly and accomodating.  Our oceanview room was lovely, and the bed and linens were very luxurious.  Buffet breakfast at House Without a Key was wonderful and kept us full until dinner.  SpaHalekulani was very nice as we had a couple's massage for an hour.  Overall a good experience, though I would probably stay at The Royal Hawaiian next time if I go back.","Date of stay: March 2007","Trip type: Traveled as a couple","ui_bubble_rating bubble_40"
